Date,Open,High,Low,Close,Volume
4/7/16,31,31.31,30.7,31.31,50500
11/7/16,32.86,32.87,32.5,32.87,51000
12/7/16,34,34.51,33.9,34.51,57000
13/7/16,35.99,36,32.79,32.79,305500
14/7/16,32.6,33.87,31.9,33.77,82500
15/7/16,33.6,34.66,33.17,33.75,47000
18/7/16,33.1,33.5,32.4,32.77,24000
19/7/16,32.75,34.4,32.75,34.4,127500
20/7/16,34.4,35.24,33.6,33.78,22500
21/7/16,34.1,34.4,33.3,33.44,16500
22/7/16,33.5,34.39,33.2,34.02,18000
25/7/16,34.88,35.6,34.5,34.91,83000
26/7/16,35.8,35.8,34.7,34.76,49000
27/7/16,34.9,35.5,33.03,33.2,415000
28/7/16,33,33.7,32.5,32.74,118500
29/7/16,32.52,32.65,32.1,32.58,32000
1/8/16,33.19,34.2,33.19,34.2,122000
2/8/16,35.25,35.91,34.61,35.68,212500
3/8/16,37.02,37.46,36.99,37.46,133500
4/8/16,38.89,38.89,37,38.45,85500
5/8/16,38.85,39.05,38,38.67,52500
8/8/16,39.1,39.34,37.5,37.55,44500
9/8/16,37.51,37.51,36.5,36.52,35000
10/8/16,36.52,37,36.5,36.5,246500
11/8/16,36.1,36.65,35.75,35.93,21000
12/8/16,35.76,36.25,35.75,35.81,6000
15/8/16,35.97,35.97,35.51,35.59,8500
16/8/16,35.98,36.5,35.6,36.38,55500
17/8/16,36.5,37,36.06,36.97,20500
18/8/16,37.01,38.39,37.01,37.56,48000
19/8/16,37.5,37.56,37,37.16,8000
22/8/16,37.13,37.13,36.83,36.83,3500
23/8/16,36.42,37,36,36.2,8000
24/8/16,35.51,36.49,35.01,36.49,8000
25/8/16,36.48,36.99,36.48,36.5,10000
26/8/16,36.25,36.35,36.25,36.33,4000
29/8/16,36.7,36.75,36.03,36.37,22500
30/8/16,36.25,36.7,36.15,36.23,9000
31/8/16,36.3,36.4,35.81,35.92,25000
1/9/16,35.01,36.4,35,36.01,5000
2/9/16,35.5,35.75,35,35.43,27000
5/9/16,36,37.2,36,37.2,68500
6/9/16,37.99,39.06,37.5,38.91,107500
7/9/16,38.51,39.9,38.51,39.1,21500
8/9/16,39.2,39.2,37.15,37.85,33000
9/9/16,38,38.2,36.5,37.17,26500
15/9/16,37,37.01,36.6,36.91,7000
16/9/16,35.29,37.7,35.29,37.7,1000
19/9/16,37.49,37.49,36.81,36.87,2000
20/9/16,36.5,37.6,36.25,36.74,12000
21/9/16,36.75,36.8,36.02,36.02,4500
22/9/16,36.05,37.65,36,37.54,16500
23/9/16,36.5,36.6,36.2,36.53,12000
26/9/16,37,37,36.5,36.5,1000
27/9/16,36.6,36.6,36.6,36.6,500
28/9/16,36.89,36.9,36.89,36.9,1500
29/9/16,36.6,36.6,36,36,19000
30/9/16,35.31,36.5,35.25,36.26,13000
3/10/16,36,36.03,35.4,35.9,35500
4/10/16,35.95,37.25,35.95,36.84,45000
5/10/16,37.25,37.9,36.7,37.59,17000
6/10/16,37.99,38.5,37.3,38.04,94000
7/10/16,38.45,38.5,38.1,38.69,19500
10/10/16,38.8,40.62,38.8,40.32,125500
13/10/16,41.2,41.25,39.25,40,28000
14/10/16,39,42,39,41.56,48000
17/10/16,43.4,43.63,43.25,43.63,31500
18/10/16,45,45.81,43.63,45.81,29000
19/10/16,48.1,48.1,46.5,47.48,107000
20/10/16,47.5,49,47.5,48.34,95000
21/10/16,47,47.65,47,47.38,19000
24/10/16,47,47,46.3,46.31,18000
25/10/16,45.51,45.51,44.75,45.28,30000
26/10/16,0,0,0,45.28,0
27/10/16,45.2,45.2,43.05,43.09,63500
28/10/16,42.5,43.99,42,42.74,17500
31/10/16,42.1,42.8,42.1,42.64,3000
1/11/16,42.5,44.77,42.5,44.67,13000
2/11/16,45.99,46.9,45.99,46.9,12500
3/11/16,47.1,49.24,47.1,49.24,119500
4/11/16,49.74,50.81,49.74,50.12,43000
7/11/16,52.4,52.4,50,51,32500
8/11/16,50.9,51.5,50.3,50.82,25000
9/11/16,50,50.6,49.02,50.27,10500
10/11/16,49.51,50.5,48.5,48.68,21000
11/11/16,48.5,49.2,48.25,48.5,3000
14/11/16,49.25,49.25,48.7,48.7,3000
15/11/16,47.4,47.4,47.3,47.3,1000
16/11/16,49,49.5,46,48.99,13000
17/11/16,48.68,49.65,48.65,49.01,8000
18/11/16,49,51.1,49,50.6,17000
21/11/16,51.85,51.85,50.01,50.75,11500
22/11/16,51.05,53.28,51,53.28,102000
23/11/16,55.24,55.94,55,55.94,43000
24/11/16,58.45,58.63,53.65,53.87,137000
25/11/16,53.87,56.48,53.87,54.66,32500
28/11/16,57.35,57.39,56,57.27,34500
29/11/16,56.13,56.5,54.41,54.61,36000
30/11/16,53.1,54.75,53.1,54,4000
1/12/16,53.2,53.99,52.8,52.9,10500
2/12/16,0,0,0,52.9,0
5/12/16,52.5,55.45,52.5,53.67,9000
6/12/16,53.6,54.5,52.52,53.09,11000
7/12/16,53.95,54,53.5,53.95,7000
8/12/16,53,53.25,53,53.25,3000
9/12/16,54.95,55.4,54.5,54.5,16500
13/12/16,55.5,55.5,53.31,53.65,3500
14/12/16,53,53,52.15,53,10000
15/12/16,52.85,53,52.75,53,8500
16/12/16,52.75,52.75,51.99,52.13,7500
19/12/16,51.31,52.13,49.53,49.53,27500
20/12/16,48.5,48.7,48,48.61,22500
21/12/16,49.4,49.4,48,48,5500
22/12/16,48,50.4,47,50.4,54500
23/12/16,52.92,52.92,52.92,52.92,11000
26/12/16,54.9,55.56,53,54.07,41500
27/12/16,54.5,55.5,53,53,13000
28/12/16,53.2,53.2,51.71,52.28,8500
29/12/16,53.12,54.7,52.01,53.07,41500
30/12/16,53.51,54.5,53.01,53.44,22000
2/1/17,53.5,54.68,53.5,54.25,24000
3/1/17,54,54,53.1,53.28,20500
4/1/17,53.5,53.5,52.75,52.92,10500
5/1/17,50.3,51.75,50.28,50.28,49500
6/1/17,47.8,50.5,47.8,50.13,26500
9/1/17,52.55,52.63,51.5,52.63,198000
10/1/17,53.9,54.49,53.24,53.69,87500
11/1/17,53.65,53.7,51.8,51.98,133500
12/1/17,52.5,53.65,52,52.79,96000
13/1/17,53,53.49,52.25,52.46,70500
16/1/17,52.5,52.98,49.9,52.02,539500
17/1/17,51.6,53,51,52.98,187500
18/1/17,53.5,53.5,52,52.8,73000
19/1/17,49,49.5,48.05,49.19,48500
20/1/17,49.02,49.5,48.25,48.7,50000
23/1/17,48.5,49.48,48.5,48.54,15000
24/1/17,48.25,48.99,48,48.47,35500
25/1/17,48.11,48.98,48.11,48.88,10500
26/1/17,49,51.31,49,50.2,107000
27/1/17,51,51.5,47.69,47.69,92500
30/1/17,45.31,46.01,45.31,45.31,76500
31/1/17,43.5,46,43.3,44.63,47000
1/2/17,44.3,45,44.3,44.94,8000
2/2/17,44.5,45.5,44.5,44.64,26500
3/2/17,44.51,46.87,44.5,45.51,29000
6/2/17,46.98,47,45.41,45.51,25000
7/2/17,46.2,47.78,46.2,47.78,40500
8/2/17,49.75,50.16,47.31,47.5,22000
9/2/17,47.5,47.5,46.7,47.5,10000
10/2/17,47,49.87,46.75,49.87,118000
13/2/17,51.18,51.18,48.02,48.13,41500
14/2/17,48.85,50.53,46.5,49.61,179000
15/2/17,49.25,52.09,49.25,52.09,161500
16/2/17,53.5,54.4,50.25,53.13,203500
17/2/17,52.99,53,50.76,50.97,16500
20/2/17,50,51.45,48.6,48.95,34500
21/2/17,49,51.39,48.05,51.39,82500
22/2/17,53.95,53.95,53,53.93,332500
23/2/17,55.5,55.5,53,54.54,37500
24/2/17,51.85,56.99,51.85,53.58,131000
27/2/17,54,54.5,52,54.36,40000
28/2/17,52,55.05,51.9,53.99,34500
1/3/17,54.48,56.68,54.48,56.65,242000
2/3/17,58.9,58.9,53.82,54.07,97500
3/3/17,53,53.99,52.05,53.99,4500
6/3/17,52.25,53,51.4,51.83,24000
7/3/17,52.5,53.85,49.5,50.87,128500
8/3/17,50.01,51,50,50.5,8500
9/3/17,51.34,53.02,51.34,53.02,93500
10/3/17,52.05,55.67,51.9,54.44,228000
13/3/17,53,53.99,52.2,53.99,7000
14/3/17,52.25,55.85,52,55.63,87000
15/3/17,53.5,55.74,52.85,53.05,124500
17/3/17,51,54,51,51.61,10000
20/3/17,52.5,52.85,52,52,3500
21/3/17,52.9,54.6,51,51.15,284000
22/3/17,50.8,51.85,50.78,51.59,20500
24/3/17,51.25,51.25,51,51.04,15500
27/3/17,51.25,51.7,50.71,51.38,23500
28/3/17,50.3,53.94,50.25,53.61,145500
29/3/17,54,56,52.1,53.1,52500
30/3/17,0,53.1,53.1,53.1,1500
31/3/17,52,54.99,52,53.59,6500
3/4/17,51.52,51.65,51.52,51.65,1500
4/4/17,51.15,52.95,51.15,52.95,1500
5/4/17,51.6,52,51.35,51.43,5000
7/4/17,51,52.5,51,51.02,8500
10/4/17,51.3,51.3,51.25,51.28,1500
11/4/17,51.28,51.28,51.28,51.28,1000
12/4/17,51.5,51.5,51,51.39,6000
13/4/17,51.6,52.4,51,51,18500
17/4/17,50,50,49,49.25,3500
18/4/17,49,49,49,49,500
19/4/17,49,51.45,49,51.1,8000
20/4/17,49.9,52.8,49.1,51.76,50000
21/4/17,52.5,54,52,52.99,24500
24/4/17,51.51,53.5,51.5,53.12,10500
25/4/17,53.9,53.95,50.55,52.48,24000
26/4/17,52.5,52.5,51,51.02,59000
27/4/17,51.55,51.55,51,51.18,3000
28/4/17,51.99,52,51.99,52,1000
2/5/17,51,51.5,51,51,2000
4/5/17,51.5,53.55,51.5,53.55,79000
5/5/17,56.22,56.22,55.01,56.22,320000
8/5/17,58.93,58.93,55,55.21,46000
9/5/17,55.5,57.97,55.5,57.19,142000
10/5/17,56.01,58.45,55.55,56.5,36000
11/5/17,58,59.32,57,59.32,114000
12/5/17,61.5,62.28,60.5,62.28,261500
15/5/17,65.39,65.39,64,65.39,280000
16/5/17,66.38,67.99,62.51,66.43,162000
17/5/17,65.76,69.75,65.76,68.4,263000
18/5/17,70,71.82,66,70.93,279500
19/5/17,71.5,74.47,71.5,74.47,275500
22/5/17,77.4,78.19,77.3,78.19,184500
23/5/17,80,82.09,74.29,74.97,395500
24/5/17,75.06,75.06,71.23,71.23,229000
25/5/17,68.55,74.79,68.5,70.12,227000
26/5/17,69,70.8,66.63,67.81,116000
29/5/17,64.85,66,64.42,64.44,48500
30/5/17,61.22,61.22,61.22,61.22,1500
31/5/17,58.16,58.16,58.16,58.16,2000
1/6/17,55.26,61,55.26,55.26,542000
2/6/17,52.5,54.5,52.5,52.57,111500
5/6/17,52,55.19,52,52.62,91000
6/6/17,52.1,52.1,50,51.75,66500
7/6/17,50.5,52.5,50.5,51.85,17500
8/6/17,51,52,50.21,51.17,14000
9/6/17,50.02,51.89,50.02,51.42,6000
12/6/17,49,49,48.85,48.85,16000
13/6/17,50.75,50.75,46.41,47.19,26000
14/6/17,45.3,46,45.3,45.36,7500
15/6/17,45.5,47,45.5,46,5500
16/6/17,47.98,47.98,47.98,47.98,500
19/6/17,46,46,45.59,45.72,13000
20/6/17,45.5,46.84,43.44,46.84,27000
21/6/17,44.5,47.9,44.5,46.95,6000
22/6/17,45.15,49.29,44.61,44.61,147500
29/6/17,44.4,44.8,42.38,43.21,33000
30/6/17,41.25,42.9,41.05,42.5,25000
3/7/17,41.1,41.15,40.38,40.38,44000
4/7/17,41,42,41,41.11,7500
5/7/17,39.52,42.8,39.52,41.8,7500
7/7/17,40.8,42,40.8,42,1500
10/7/17,41,41.1,41,41.05,4500
11/7/17,40,40.25,39,39.5,29000
12/7/17,37.76,41.47,37.6,40.48,54500
13/7/17,41,42.5,41,42.49,16500
14/7/17,42.25,42.25,42.25,42.25,500
17/7/17,44,44.36,44,44.36,13000
18/7/17,46,46.57,44.51,45.07,38500
19/7/17,46.4,47.32,45.5,46.81,64500
20/7/17,47,47.75,44.5,44.5,10000
21/7/17,43,46.72,42.28,46.3,24500
24/7/17,46.8,47.65,43.99,43.99,53000
25/7/17,44.75,44.75,41.8,41.8,51000
26/7/17,41,41.49,39.72,40.89,59000
27/7/17,40.02,41.3,39.51,40.11,2500
28/7/17,38.11,40.99,38.11,39,23000
31/7/17,40.5,40.95,40,40.95,22500
1/8/17,42.89,42.89,41,42.49,17500
2/8/17,41.8,44,41.4,43,28000
3/8/17,44.49,44.49,42.55,42.56,10500
4/8/17,44.49,44.68,43,43,7000
7/8/17,41.5,41.76,41.05,41.1,4000
9/8/17,40,41.7,40,41.7,1000
10/8/17,40.7,42.5,40.7,41.6,1000
11/8/17,40,41.5,39.95,41,3000
15/8/17,40.01,40.01,39.6,39.6,12000
16/8/17,40,41.58,40,41.58,41000
18/8/17,40,42.7,40,42.7,2500
21/8/17,40.58,42.49,40.58,40.6,2000
23/8/17,41.92,41.92,41.92,41.92,500
24/8/17,43.8,43.8,40,40.01,2000
29/8/17,39.9,39.9,39.01,39.01,1000
30/8/17,39,40.8,39,40.8,3000
31/8/17,38.85,38.87,38.85,38.87,1000
5/9/17,39,39,39,39,500
6/9/17,38.5,39,38.5,38.52,2500
7/9/17,40.44,40.44,39.99,40.44,89500
8/9/17,41.9,42.46,39.89,41.58,59500
11/9/17,43.3,43.4,40.52,42.45,21500
12/9/17,43.44,43.44,41.77,41.79,12000
13/9/17,0,41.79,41.79,41.79,2000
14/9/17,41.26,41.26,39.72,39.86,20500
15/9/17,40.5,41.85,38.03,39.61,37000
18/9/17,38.6,38.6,38.6,38.6,500
19/9/17,39.6,40.53,37.5,38.88,46500
20/9/17,38.25,38.5,37.8,38.42,11500
21/9/17,37.9,38.7,37.9,38.65,6000
22/9/17,38,38.5,37.75,38.5,2000
25/9/17,38.7,38.7,38.7,38.7,500
26/9/17,37.75,38.75,37.75,38.52,2500
27/9/17,37.75,38.46,37.51,38.46,1500
28/9/17,38,38.5,38,38.37,2000
29/9/17,38.74,38.74,38.74,38.74,500
2/10/17,39.2,39.25,39.2,39.25,3000
3/10/17,38.75,38.75,37.29,38.19,14500
4/10/17,37,38.25,37,38.25,1500
5/10/17,38.75,38.75,38.75,38.75,500
6/10/17,37.5,39.99,37,38.34,49500
9/10/17,38,40.25,36.52,40.25,33000
10/10/17,40.25,41.75,39.1,40.39,16000
11/10/17,38.71,40,38.71,40,2000
13/10/17,38.01,40.6,38.01,39.39,2000
16/10/17,40,41,39,39,28000
17/10/17,37.46,40.3,37.05,37.05,21500
18/10/17,38.6,38.6,35.2,35.2,4000
19/10/17,35.9,35.9,33.44,33.53,67500
20/10/17,34.75,34.75,33.35,33.8,7000
23/10/17,34.38,34.38,32.11,32.11,11000
24/10/17,32,32.65,32,32.25,1500
25/10/17,32.99,32.99,32.9,32.9,1000
26/10/17,0,32.9,32.9,32.9,500
27/10/17,31.27,32.44,31.26,32.44,9500
30/10/17,31,32.1,30.82,30.82,45000
31/10/17,30.5,32.36,30.5,31.34,37000
1/11/17,32.6,32.9,31.76,32.52,7000
2/11/17,31.02,32.39,31,32.35,3000
3/11/17,30.85,33.75,30.85,31.55,2000
7/11/17,32.22,32.33,32.22,32.28,1000
9/11/17,32.5,33.89,32.5,33.89,5500
10/11/17,33.01,34,33.01,34,1000
13/11/17,34.6,34.67,34.6,34.64,1000
14/11/17,33.02,34.48,33.02,34.44,1500
15/11/17,34.65,34.74,34.65,34.7,1000
16/11/17,34.85,34.85,34.5,34.5,5500
20/11/17,33.35,33.35,33.35,33.35,500
21/11/17,34.9,34.98,34,34,1500
22/11/17,34,34.98,34,34.92,1500
23/11/17,35.58,35.69,35.58,35.69,2000
28/11/17,36.4,36.49,34,34,1500
29/11/17,35.33,35.43,34,34.74,3000
4/12/17,33.51,35.66,33.51,35.61,1500
5/12/17,36,37.39,36,37.14,52000
6/12/17,37.4,38.99,37.4,37.9,64500
7/12/17,37,38.8,36.31,38.01,18000
8/12/17,37.98,38.89,37.98,38.89,6000
11/12/17,39.5,39.5,36.95,36.95,4000
12/12/17,37.85,37.97,37.85,37.91,1000
13/12/17,38.21,38.21,38,38,1000
14/12/17,36.25,37.44,36.25,37.44,1500
15/12/17,37.6,39.29,35.57,35.57,30500
18/12/17,34,34,33.8,33.88,8500
19/12/17,32.31,33.08,32.19,32.75,2500
20/12/17,31.6,31.6,31.52,31.56,1000
21/12/17,31,33.13,30.2,33.11,12500
22/12/17,33,34.76,33,34.74,32000
26/12/17,35.65,35.8,35.65,35.73,101000
27/12/17,33.97,33.98,33.96,33.96,119500
28/12/17,32.28,35,32.27,34.46,28000
29/12/17,35.49,35.49,32.74,32.74,14000
1/1/18,31.52,31.52,31.32,31.41,3000
2/1/18,32.8,32.95,31.4,32.44,7000
3/1/18,31.51,32.74,31.51,32.49,5000
4/1/18,31.5,34.11,30.88,34.11,35500
5/1/18,35.69,35.81,35,35.81,27000
8/1/18,37.55,37.6,36.5,37.6,105500
9/1/18,38.89,39.48,35.72,35.72,149000
10/1/18,35.06,35.49,35,35.03,9500
11/1/18,35,36.78,35,36.78,31000
12/1/18,38.61,38.61,38.61,38.61,15500
15/1/18,40.54,40.54,39.5,40.31,95000
16/1/18,42.19,42.32,38.3,40.52,199000
17/1/18,39,39.15,38.5,38.5,41500
18/1/18,37.66,38.2,36.58,36.58,196000
19/1/18,35.52,36.9,35.48,35.74,46000
22/1/18,36.5,37.52,36.5,37.35,161500
23/1/18,37.5,39.21,36.65,37.27,91500
24/1/18,38.25,39.13,37,39.13,103000
25/1/18,41.08,41.08,40.45,40.9,61000
26/1/18,42.84,42.94,40.3,41.7,100500
29/1/18,43.78,43.78,39.62,39.62,52500
30/1/18,39.7,41.6,37.64,37.81,274500
31/1/18,36.3,37.4,35.92,36.86,53000
1/2/18,37.5,37.5,35.02,35.06,53500
2/2/18,34.45,35.7,34.25,35.12,11000
6/2/18,36.39,36.39,35.41,35.41,5500
7/2/18,36.2,36.29,34.1,34.76,7000
8/2/18,35.5,35.5,34.31,34.31,2500
9/2/18,35.5,35.5,33.8,34.63,6000
12/2/18,33.6,33.6,33.6,33.6,1000
13/2/18,35.1,35.28,34,34.82,21500
14/2/18,36,36,33.5,34.45,8000
15/2/18,34.45,34.75,33.1,33.49,14500
16/2/18,35.1,35.1,33.51,34,4000
19/2/18,34.99,35.3,33.6,34.35,15500
20/2/18,34,34.35,33.5,34.35,3000
21/2/18,34.35,35.2,34.35,35.01,18000
22/2/18,34.35,34.35,33.8,34.07,11000
23/2/18,35,35.49,35,35.49,2000
26/2/18,33.74,34.4,33.72,34.04,21000
27/2/18,34.4,34.45,33.05,33.05,2000
28/2/18,34.35,34.35,33.51,34.06,6500
1/3/18,33.5,35,33.5,34.1,5000
2/3/18,34.65,34.65,34.65,34.65,500
5/3/18,34.11,35,33.75,34.84,127000
6/3/18,34.3,34.3,34.3,34.3,500
7/3/18,34.05,34.05,34.05,34.05,1000
8/3/18,34.8,34.89,33.8,33.8,9000
9/3/18,34,34.95,34,34.41,10000
12/3/18,34.89,35.4,33.65,34.25,21000
15/3/18,34.5,34.5,34.01,34.06,1500
16/3/18,33.4,34.85,33.4,34.85,1500
19/3/18,34.85,36.59,34.85,36.11,40500
20/3/18,36.6,37.8,35.75,37.24,13000
21/3/18,37.96,39.1,37.11,38.75,48000
22/3/18,39.75,40.68,39.25,40.17,82500
26/3/18,41.35,42.17,40,40.75,142500
27/3/18,41.19,41.19,41.19,41.19,1000
28/3/18,39.75,41.38,39.6,40.47,14000
29/3/18,41.7,41.7,39.61,40.44,17000
30/3/18,41.25,42.14,38.42,38.42,49000
2/4/18,38.5,40.34,38.2,39.22,11000
3/4/18,40.7,40.7,38.3,38.31,9000
4/4/18,37.2,37.2,36.4,36.44,74000
5/4/18,35.5,36.69,35.5,36.35,2000
6/4/18,36.05,37.5,36,37.5,19000
9/4/18,37.5,39.37,37.5,39.3,53000
10/4/18,39.5,40,39,39.43,57000
11/4/18,39.99,40.49,38.5,39.34,64500
12/4/18,39,39.1,39,39.05,2500
13/4/18,39.1,41,39,39.87,79500
16/4/18,39.9,40.35,39.5,40.3,7000
17/4/18,40.3,41.7,38.99,39.88,119000
18/4/18,40.2,41.87,40.2,41.87,409500
19/4/18,43.96,43.96,40.6,42.21,248000
20/4/18,40.55,41.9,40.1,40.53,105000
23/4/18,39.6,39.6,38.51,38.51,60500
24/4/18,37.5,38,37.2,37.65,88500
25/4/18,37.3,38.5,36.35,37.01,59000
26/4/18,37.5,37.51,37,37,10500
27/4/18,37.5,37.85,36.5,37.79,13500
30/4/18,36.6,37.6,36.6,37.6,1000
2/5/18,37,37,36.8,36.8,1000
3/5/18,37.5,37.95,36,36.21,15000
4/5/18,36.99,36.99,35.76,35.99,8000
7/5/18,36.9,36.93,35.31,36.13,10500
8/5/18,36.9,37.93,36.8,37.46,40500
9/5/18,36.55,36.55,36.5,36.5,26000
10/5/18,37.5,37.6,36.11,36.11,4500
14/5/18,35.26,35.26,34.31,34.31,6500
15/5/18,32.6,35.45,32.6,35.2,18000
16/5/18,36.09,36.09,36.09,36.09,15000
18/5/18,37.45,37.45,37.45,37.45,1500
21/5/18,35.6,36,35.59,35.59,4000
22/5/18,34.5,36.3,34.5,36.15,1500
23/5/18,34.7,35.74,34.7,35.74,535500
24/5/18,0,35.74,35.74,35.74,278500
25/5/18,34.01,35.47,34.01,35.47,1500
28/5/18,36.9,36.9,34.5,34.8,6000
29/5/18,35.45,35.45,34.5,34.93,6000
30/5/18,35,36.15,35,36.15,2000
31/5/18,35,36.7,35,36.48,11500
4/6/18,36,38.3,35.51,37.7,89500
5/6/18,35.91,38.4,35.91,37.79,15500
6/6/18,38.49,39.4,37,37.71,30000
7/6/18,37.65,39.59,37.65,39.31,43500
11/6/18,37.55,40.98,37.55,40.03,45000
12/6/18,40.25,40.25,39.94,39.96,21000
13/6/18,39.96,40,39.96,40,5000
14/6/18,40.75,40.75,40.25,40.5,1000
19/6/18,0,40.5,40.5,40.5,20000
20/6/18,38.65,40.5,38.65,40.02,8000
21/6/18,38.03,38.03,38.02,38.02,23500
22/6/18,38.5,39.92,38.5,39.92,2500
25/6/18,38,38,37.93,37.93,648000
26/6/18,36.05,37.95,36.04,37.95,3000
27/6/18,36.11,36.11,36.1,36.1,6000
28/6/18,37.8,37.8,34.35,35.34,10000
29/6/18,36.8,36.8,36,36.38,4000
2/7/18,37.35,37.35,37.35,37.35,1000
5/7/18,37.48,37.48,35.49,35.49,23500
6/7/18,33.82,37.26,33.82,37.03,31000
9/7/18,35.5,38.35,35.18,37.44,5000
10/7/18,0,37.44,37.44,37.44,20000
11/7/18,37.85,37.85,37.85,37.85,1000
12/7/18,38.8,38.8,38.8,38.8,500
13/7/18,39.85,39.85,39.85,39.85,1000
17/7/18,0,38.93,0,38.93,0
18/7/18,40.45,40.45,36.99,37.21,9500
19/7/18,36.7,37.49,36.5,37.38,6500
20/7/18,36.99,36.99,36.99,36.99,500
23/7/18,36,36,35.5,35.51,1500
24/7/18,35.99,35.99,35.25,35.58,7000
26/7/18,37,37.35,34.9,37.35,12000
30/7/18,38.49,39.21,37.55,38.99,14500
31/7/18,37.36,38.99,37.36,38.78,11000
1/8/18,39.95,40,36.93,37.88,16500
2/8/18,38.2,38.2,37,37.85,9500
6/8/18,37,37,36.26,36.28,2500
7/8/18,34.55,38.09,34.47,34.47,774500
8/8/18,34,34.87,33.73,34.87,13000
9/8/18,34.25,34.85,34,34,22500
10/8/18,33.75,34.4,33.75,34.08,1000
13/8/18,33.06,34.34,33.06,34.09,5000
15/8/18,35,35,33.99,34,19500
16/8/18,33.35,34.45,33.35,34.45,2000
17/8/18,0,34.45,34.45,34.45,1000
20/8/18,34.68,34.93,34.68,34.93,2000
24/8/18,34,34,34,34,2000
27/8/18,34,34,34,34,1500
28/8/18,33.75,33.75,33.52,33.52,2000
29/8/18,32,34.3,32,34.29,2500
30/8/18,0,34.29,34.29,34.29,1000
31/8/18,34,34,32.8,32.8,2000
4/9/18,34.25,34.25,34.23,34.23,1500
5/9/18,32.6,33.69,32.58,33.6,4500
6/9/18,34.45,34.45,32.8,33.73,7000
10/9/18,32.06,35.41,32.06,34.83,53500
11/9/18,36.4,36.57,33.09,33.09,70500
12/9/18,32,33.8,32,33.8,1000
13/9/18,33.74,34.25,32.11,32.11,16000
17/9/18,30.7,30.94,30.51,30.51,15500
18/9/18,30,31.23,30,30.31,11500
19/9/18,30,30.99,30,30.99,2500
25/9/18,32.25,32.29,32.25,32.29,1500
26/9/18,30.68,31,30.68,30.7,8000
27/9/18,29.31,29.31,29.2,29.2,2500
28/9/18,29.5,29.95,29.5,29.9,1500
1/10/18,30.85,30.85,30.85,30.85,500
2/10/18,29.5,30.75,29.5,30.75,1500
8/10/18,0,30.75,30.75,30.75,2000
9/10/18,31.65,31.74,31.65,31.74,2500
12/10/18,30.16,32.49,30.16,32.49,3500
18/10/18,30.87,30.87,30.87,30.87,1000
19/10/18,29.34,31.34,29.34,30.92,7000
22/10/18,30.35,31.32,30.35,31.13,9000
23/10/18,29.7,30.79,29.7,30.59,3000
24/10/18,30.99,31.84,30.99,31.84,1500
25/10/18,31.68,31.68,31.68,31.68,500
1/11/18,30.25,31.14,30.15,31.14,3000
2/11/18,29.8,31.34,29.8,31.26,4000
5/11/18,30.05,31.14,30.01,30.4,1500
6/11/18,31.29,31.39,29.85,30.84,4000
7/11/18,31.48,31.48,31.48,31.48,500
8/11/18,30.16,31.24,30.15,30.97,4000
9/11/18,30.31,30.35,30,30.13,9000
12/11/18,30.25,30.25,30,30.06,4000
13/11/18,29.05,30.7,29,30.17,12000
14/11/18,29.35,29.36,29.01,29.05,6000
15/11/18,29.1,30.5,29.1,30.5,13000
16/11/18,31.18,31.4,31.18,31.35,13000
19/11/18,30.51,31.9,30.51,31.75,11500
20/11/18,31.01,32.35,31.01,32.35,3500
22/11/18,0,32.35,32.35,32.35,2000
23/11/18,31.01,31.01,31.01,31.01,1000
26/11/18,30.5,30.5,30.5,30.5,1000
27/11/18,30.01,30.3,30,30.3,6500
28/11/18,29.55,31.05,29.55,31.05,6000
30/11/18,29.9,29.9,29.51,29.71,1000
3/12/18,30.15,30.24,30,30.13,1500
4/12/18,30.2,31.63,30.2,31.63,14000
5/12/18,30.5,31.88,30.5,31.88,1000
6/12/18,30.55,31.4,30.51,31.4,2500
7/12/18,31.7,31.7,30,30.31,5500
10/12/18,30.4,31.48,29.61,30.73,8500
12/12/18,29.95,30,29.95,30,1000
13/12/18,28.96,29.05,28.55,28.55,2500
14/12/18,27.81,29.75,27.81,27.81,7000
17/12/18,27.07,28.37,27.07,28.37,2000
18/12/18,28.49,28.49,28.49,28.49,500
19/12/18,27.75,28.23,27.07,27.1,14500
20/12/18,27,27,25.75,25.97,22500
21/12/18,25.5,26.3,25.5,26.3,1000
24/12/18,26,27.34,25,25.15,8000
26/12/18,25.2,25.84,25.1,25.8,6000
27/12/18,24.57,26,24.57,25.88,9000
28/12/18,24.61,25.89,24.61,25.83,2500
1/1/19,24.62,26.38,24.62,26.38,2000
3/1/19,25.07,26,25.07,25.65,6000
7/1/19,24.45,26.45,24.45,25.98,1500
9/1/19,25.01,26.6,25.01,25.15,2000
11/1/19,24.7,25.89,24.7,25.86,2500
15/1/19,25.05,26.27,24.71,25.72,4000
16/1/19,25.2,25.88,24.51,25.22,4000
17/1/19,24.4,24.6,24.1,24.52,11500
18/1/19,24.54,25.39,24.54,24.98,2000
21/1/19,24.5,26.22,24.5,26.22,48000
22/1/19,25.1,26.94,25.1,26.94,3000
23/1/19,25.6,27.73,25.6,26,5000
24/1/19,24.75,26.88,24.75,26.69,4500
25/1/19,26.69,27.84,26.69,27.84,1000
28/1/19,26.89,26.89,26.89,26.89,500
29/1/19,27.75,27.87,26.25,26.25,2000
31/1/19,26,27.56,26,27.56,27000
4/2/19,26.4,27.99,26.4,27.99,3500
